id,MSISID,LEVEL,URL,geometry_wkt
7027,4359-SL-GDS-0087,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0087.pdf,"LINESTRING (121.55599695485601 25.1166328631934, 121.55601772232608 25.116673851681124)"
7028,4359-SL-GDS-0088,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0088.pdf,"LINESTRING (121.55647573353835 25.11721952564054, 121.55652225405943 25.117207425100023, 121.55659410932181 25.11719082379258, 121.55665099780566 25.11717095866588)"
7029,4359-SL-GDS-0089,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0089.pdf,"LINESTRING (121.55727465291007 25.116466673062636, 121.55727062516488 25.116549898707454, 121.55729172235974 25.116616824755138, 121.5572980110577 25.11667939495672)"
7030,4359-SL-GDS-0090,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0090.pdf,"LINESTRING (121.55730655456352 25.116385320027387, 121.55732376855356 25.116349630795085, 121.55732516075473 25.11634360211338)"
7031,4359-SL-GDS-0091,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0091.pdf,"LINESTRING (121.55785376100374 25.115719979037618, 121.5578969836265 25.11569607771702)"
7032,4359-SL-GDS-0092,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0092.pdf,"LINESTRING (121.5578969836265 25.11569607771702, 121.55798604855002 25.115650569000994)"
7033,4359-SL-GDS-0093,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0093.pdf,"LINESTRING (121.55823037840624 25.11559426119622, 121.55828782087085 25.115584165449256)"
7034,4359-SL-GDS-0094,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GDS-0094.pdf,"LINESTRING (121.55672744642992 25.11795417388665, 121.55669465481058 25.11794304732912, 121.5566455091147 25.117929506190837, 121.55663738755368 25.117926302329593)"
7035,4359-SL-GGR-0009,第五類,http://210.69.23.171/MSIS/PDF/4359-SL-GGR-0009.pdf,"LINESTRING (121.55665099780566 25.11717095866588, 121.55666789417121 25.11716458239524, 121.55670564512565 25.11714199832845)"
7036,4053-JS-GDS-0009,第五類,http://210.69.23.171/MSIS/PDF/4053-JS-GDS-0009.pdf,"LINESTRING (121.53568803560172 25.087469546022035, 121.53566518075633 25.087432189445593, 121.535647959988 25.087393277766612, 121.53562866571271 25.08734415780431, 121.53561133687835 25.0873084127236)"
7037,4153-JS-SOT-0029,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0029.pdf,"LINESTRING (121.53606072011884 25.086578130084007, 121.53608176290871 25.086622956566835)"
7038,4153-JS-SOT-0028,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0028.pdf,"LINESTRING (121.5359466853091 25.084668488973715, 121.53592852654536 25.084718171003477)"
7039,4153-JS-SOT-0027,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0027.pdf,"LINESTRING (121.5360482130581 25.084529680840138, 121.53602615286914 25.084550441078026)"
7040,4153-JS-SOT-0026,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0026.pdf,"LINESTRING (121.5360787744197 25.08450584693469, 121.53604950867246 25.08452885425626)"
7041,4153-JS-SOT-0025,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0025.pdf,"LINESTRING (121.53612402364742 25.084468934490673, 121.5361777357085 25.084421207534234)"
7042,4153-JS-RSG-0021,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-RSG-0021.pdf,"LINESTRING (121.53597301915991 25.084746783953157, 121.53602042386889 25.08467007546844)"
7043,4153-JS-GMS-0048,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0048.pdf,"LINESTRING (121.53612397557932 25.08671630069179, 121.53611256688494 25.086690800856253)"
7044,4153-JS-GMS-0047,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0047.pdf,"LINESTRING (121.53608371131594 25.086627107166912, 121.53609598628476 25.08665325594676)"
7045,4153-JS-GMS-0046,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0046.pdf,"LINESTRING (121.53609286124768 25.08695126547241, 121.53611047383566 25.086970803330217, 121.53609623529707 25.08698336836055)"
7046,4153-JS-GMS-0045,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0045.pdf,"LINESTRING (121.53612737451537 25.084591518312667, 121.53614589703669 25.084602428961773, 121.53616042400911 25.084607437184566, 121.53618037676117 25.08460867134464)"
7047,4153-JS-GMS-0044,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0044.pdf,"LINESTRING (121.5360228483621 25.08454994923284, 121.5360064742458 25.084573217232723, 121.53598436555066 25.084605632859176, 121.53599612438637 25.084630662284347)"
7048,4153-JS-GMS-0043,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0043.pdf,"LINESTRING (121.53608434889759 25.0843738213241, 121.53612646463483 25.084323595773725)"
7049,4153-JS-GMS-0042,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0042.pdf,"LINESTRING (121.53621319583824 25.084549336768408, 121.53621213451885 25.0845668161326, 121.53620064388264 25.084584433199893)"
7050,4153-JS-GGR-0023,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0023.pdf,"LINESTRING (121.53625663179783 25.087160621537613, 121.5362971147595 25.08711647277707, 121.53638359312075 25.08703058382578, 121.53638949960929 25.08702330396646)"
7051,4153-JS-GGR-0022,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0022.pdf,"LINESTRING (121.53622501610184 25.087130744805474, 121.5362509330148 25.087105847710514)"
7052,4153-JS-GGR-0021,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0021.pdf,"LINESTRING (121.53573634805886 25.087540936491706, 121.53583465316208 25.08747306113972, 121.5359556416712 25.087403189853116, 121.53604716318769 25.087346127317986, 121.53609505915779 25.087315060476477, 121.53612890404132 25.087290011895913, 121.53616513136019 25.087254319722124, 121.5362287880563 25.08719099303094, 121.53623575392018 25.08718339336928)"
7053,4153-JS-GGR-0020,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0020.pdf,"LINESTRING (121.53620229452521 25.08715584349004, 121.53610444571186 25.08726463230104, 121.53607562450003 25.087286827935582, 121.53593514765356 25.08736389280035, 121.53570997844622 25.08751146502427)"
7054,4153-JS-GGR-0019,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0019.pdf,"LINESTRING (121.53568648084881 25.0875268613395, 121.53568214114829 25.087529702769586, 121.53559502617684 25.087594761676865)"
7055,4153-JS-GGR-0018,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0018.pdf,"LINESTRING (121.53609089891368 25.084605649251884, 121.53611709385655 25.08458492887131)"
7056,4153-JS-GGR-0017,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0017.pdf,"LINESTRING (121.53603701214631 25.08464827402048, 121.53609089891368 25.084605649251884)"
7057,4153-JS-GDS-0019,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0019.pdf,"LINESTRING (121.53569811734415 25.08730928436031, 121.53572857723533 25.08737889271855)"
7058,4153-JS-GDS-0018,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0018.pdf,"LINESTRING (121.53603784510379 25.08689758161037, 121.53606570287583 25.086926965220865)"
7059,4153-JS-GDS-0017,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0017.pdf,"LINESTRING (121.53601082375091 25.086872440049266, 121.53603276716534 25.086892033847338)"
7060,4153-JS-GDS-0016,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0016.pdf,"LINESTRING (121.53602047148111 25.08685223174014, 121.5360688627207 25.086894971398728)"
7061,4153-JS-GDS-0015,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0015.pdf,"LINESTRING (121.5361298779235 25.08686138290345, 121.53609291900638 25.086860237880042, 121.53606055255173 25.086858706099296, 121.5360363455311 25.08683732619718)"
7062,4153-JS-GDS-0014,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0014.pdf,"LINESTRING (121.53623974263961 25.08704997229144, 121.53620669467088 25.086981104691645, 121.53616594246982 25.08691340658465, 121.53615052894425 25.086888534294083, 121.53614192392477 25.08687683603188, 121.53613436215849 25.086866511439617, 121.5361298779235 25.08686138290345)"
7063,4153-JS-GDS-0013,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0013.pdf,"LINESTRING (121.53615064080573 25.084577305722167, 121.53619709494635 25.084536639017603)"
7064,4053-JS-SRP-0001,第五類,http://210.69.23.171/MSIS/PDF/4053-JS-SRP-0001.pdf,"LINESTRING (121.53542311856201 25.087466068469087, 121.53546476090106 25.08748534958032, 121.53558375821652 25.087600917375493, 121.53555771619564 25.087626773564303)"
7065,4053-JS-RCR-0003,第五類,http://210.69.23.171/MSIS/PDF/4053-JS-RCR-0003.pdf,"LINESTRING (121.53542536506427 25.087462044729662, 121.53546778217495 25.08748168457303, 121.5355905183676 25.08760088348362, 121.53556136910319 25.087629824744976)"
7066,4053-JS-GGR-0016,第五類,http://210.69.23.171/MSIS/PDF/4053-JS-GGR-0016.pdf,"LINESTRING (121.53562975354004 25.087622934363086, 121.53567595459002 25.08758197010465, 121.53571288369774 25.087557136182507, 121.53571318023648 25.087556936495954)"
7067,4053-JS-GDS-0010,第五類,http://210.69.23.171/MSIS/PDF/4053-JS-GDS-0010.pdf,"LINESTRING (121.53531293481801 25.08736015341481, 121.53542536506427 25.087462044729662)"
7068,4153-JS-GDS-0012,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0012.pdf,"LINESTRING (121.53643631066488 25.084452897921803, 121.5363656984435 25.084418081369137)"
7069,4153-JS-SSC-0006,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SSC-0006.pdf,"LINESTRING (121.53650753306538 25.084379351196645, 121.53655460866334 25.084388213361034, 121.53659814362304 25.084400494794355, 121.53663278320494 25.08441921998229, 121.53666254595532 25.084425562846764)"
7070,4153-JS-SSC-0005,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SSC-0005.pdf,"LINESTRING (121.5363344252823 25.084677208384807, 121.53636097582823 25.084680294171232)"
7071,4153-JS-SSC-0004,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-SSC-0004.pdf,"LINESTRING (121.53630820166224 25.084776665296385, 121.53629626506225 25.084809203603204)"
7072,4153-JS-SOT-0024,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0024.pdf,"LINESTRING (121.53636604740026 25.084585478629634, 121.53635676861576 25.08460637521481, 121.53635498822736 25.084609632385778)"
7073,4153-JS-SOT-0023,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0023.pdf,"LINESTRING (121.53639693244169 25.084631765200836, 121.53653555586354 25.084625648689236)"
7074,4153-JS-SOT-0022,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0022.pdf,"LINESTRING (121.5363642465028 25.08497103409668, 121.53635464206067 25.085000978564775, 121.53634197597573 25.085057113773697)"
7075,4153-JS-SOT-0021,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0021.pdf,"LINESTRING (121.53633000707899 25.08501463228052, 121.53630537467875 25.085058507004515, 121.53629502807898 25.085067326115563, 121.53628056321013 25.085063546299608)"
7076,4153-JS-RCR-0035,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0035.pdf,"LINESTRING (121.53644821623385 25.08503276288639, 121.53640728898486 25.085025796748198)"
7077,4153-JS-RCR-0034,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0034.pdf,"LINESTRING (121.53661719245524 25.085915440022536, 121.53660981264785 25.085871645744195, 121.536858443211 25.085855931432945, 121.53686293713419 25.085892264761153)"
7078,4153-JS-RCR-0033,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0033.pdf,"LINESTRING (121.5364715436423 25.0859765177394, 121.53646605141465 25.0859362011499, 121.53654165166658 25.085925997003397, 121.53661724991697 25.085915793086937)"
7079,4153-JS-RCR-0032,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0032.pdf,"LINESTRING (121.53642298089403 25.08514331066761, 121.53642698490312 25.08514307952064, 121.53656709154268 25.085165919343893, 121.5365734060156 25.085168108368908, 121.53657849797662 25.08517184560175, 121.53658339238793 25.085178021107616, 121.53658529776003 25.08518529980987, 121.5365511319404 25.085266187806234, 121.53653917735801 25.08529123389832, 121.53652407418404 25.085290078758156, 121.53651983964633 25.08528973294962, 121.5365182041941 25.085289793031055, 121.53651145493096 25.085290050075578)"
7080,4153-JS-GSW-0003,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GSW-0003.pdf,"LINESTRING (121.53637942625792 25.084555348329523, 121.53636604740026 25.084585478629634)"
7081,4153-JS-GSW-0002,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GSW-0002.pdf,"LINESTRING (121.5362941185432 25.085769335308672, 121.53629199939935 25.08580399241351, 121.53629496555992 25.085861327518003)"
7082,4153-JS-GSW-0001,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GSW-0001.pdf,"LINESTRING (121.53642821641392 25.08592272370118, 121.5364371283133 25.085903100753377, 121.53643192991933 25.08587950231229, 121.53642807462535 25.085879741950038, 121.53635602358683 25.085914018844765)"
7083,4153-JS-GMS-0041,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0041.pdf,"LINESTRING (121.53641424967498 25.084543467995093, 121.53638748731358 25.084536761122536)"
7084,4153-JS-GMS-0040,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0040.pdf,"LINESTRING (121.53635498822736 25.084609632385778, 121.5363463738166 25.08462539220725)"
7085,4153-JS-GMS-0039,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0039.pdf,"LINESTRING (121.53629347640826 25.084752900422696, 121.53629540342186 25.084744802099355, 121.53629733096871 25.084736701533927, 121.53632362764154 25.084647845433892)"
7086,4153-JS-GMS-0038,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0038.pdf,"LINESTRING (121.53626040737673 25.08505511948484, 121.53623662141207 25.085042090125018)"
7087,4153-JS-GMS-0037,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0037.pdf,"LINESTRING (121.53633000707899 25.08501463228052, 121.53634714925866 25.084971317200953)"
7088,4153-JS-GMS-0036,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-GMS-0036.pdf,"LINESTRING (121.53651984989044 25.084928464287742, 121.53649589901956 25.084953450099402, 121.53648112629267 25.084973509550128, 121.53644821623385 25.08503276288639)"
7089,4153-JS-GGR-0016,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GGR-0016.pdf,"LINESTRING (121.53631575198222 25.084762035374926, 121.53631545983058 25.084743078598738)"
7090,4153-JS-GDS-0010,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-GDS-0010.pdf,"LINESTRING (121.53808596164954 25.086940427967143, 121.53809243935761 25.086938161328458)"
7091,4153-JS-SOT-0020,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0020.pdf,"LINESTRING (121.53826311797515 25.08703533648853, 121.53826207212714 25.08705110661462)"
7092,4153-JS-SOT-0019,第三類,http://210.69.23.171/MSIS/PDF/4153-JS-SOT-0019.pdf,"LINESTRING (121.5381090047521 25.087035935322337, 121.5381066584618 25.08696284039004)"
7093,4153-JS-RSG-0020,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RSG-0020.pdf,"LINESTRING (121.53786752175013 25.086937664951897, 121.53788611003863 25.08693489446782)"
7094,4153-JS-RSG-0019,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RSG-0019.pdf,"LINESTRING (121.5383868882127 25.087695775684427, 121.53834038766539 25.087657532822913, 121.53830438501595 25.087633423291614, 121.53825360925032 25.08761115488713, 121.53822320522794 25.08760231844227, 121.53820463774159 25.087597944023408, 121.53815778536739 25.087602321012035)"
7095,4153-JS-RSG-0018,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RSG-0018.pdf,"LINESTRING (121.53831757413033 25.08796026670873, 121.53833934699088 25.087941817059775)"
7096,4153-JS-RSG-0017,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RSG-0017.pdf,"LINESTRING (121.53834911632138 25.08798886606379, 121.53836734341368 25.087966333240782)"
7097,4153-JS-RSG-0016,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RSG-0016.pdf,"LINESTRING (121.53841765016644 25.08807997052423, 121.53844717854014 25.087984373417477)"
7098,4153-JS-RCR-0031,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0031.pdf,"LINESTRING (121.53814468885055 25.08705394872485, 121.53824763266107 25.087048779255824)"
7099,4153-JS-RCR-0030,第四類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0030.pdf,"LINESTRING (121.5381090047521 25.087035935322337, 121.53814368711576 25.0870350120527, 121.53814468885055 25.08705394872485)"
7100,4153-JS-RCR-0029,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0029.pdf,"LINESTRING (121.53785824586456 25.086942051834843, 121.53785344075906 25.086913541549748, 121.5378494467759 25.086892080081473, 121.53784116732172 25.08684696074619, 121.53783363611186 25.086821148640908, 121.53781864742365 25.08678499169334, 121.53781448982842 25.086770507807312, 121.53781527772607 25.08674210288673, 121.53782722151877 25.086687205510618, 121.53783857876086 25.086650077349063, 121.53784406856998 25.0866268735641, 121.53784303554882 25.0866014635091)"
7101,4153-JS-RCR-0028,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0028.pdf,"LINESTRING (121.53789979729018 25.08693634131375, 121.53788287354055 25.08685898703232, 121.53786980211899 25.08681920291498, 121.53785167951246 25.086766888196838, 121.53784778378865 25.086747891072054, 121.53784767330858 25.0867303393491, 121.53786345945865 25.086692653451912, 121.537872895703 25.086667376977854, 121.53787825101213 25.08664742375667, 121.53787488298384 25.086618528333496, 121.5378696949156 25.08659757946697)"
7102,4153-JS-RCR-0027,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0027.pdf,"LINESTRING (121.53802656235816 25.087469669264582, 121.53802133715985 25.087455551261243, 121.5380087274591 25.08739668934016, 121.5379939827442 25.08735514181893, 121.53797830771573 25.087330527690966, 121.53794695106757 25.087293542826284, 121.53791707471866 25.08723984431219, 121.53790619779436 25.08720769895395, 121.5378955641039 25.087165612126604, 121.53789016778943 25.087144254171566, 121.53786818796341 25.08700104156033, 121.53786125376311 25.086959898687574)"
7103,4153-JS-RCR-0026,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0026.pdf,"LINESTRING (121.53808342560826 25.087544437665663, 121.5380291120475 25.087476558288444, 121.53802656235816 25.087469669264582)"
7104,4153-JS-RCR-0025,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0025.pdf,"LINESTRING (121.53810969669806 25.087522858496513, 121.53809868911627 25.087504554556944, 121.53808311290562 25.08748276629057, 121.53805918966926 25.087449302047446, 121.53804626457992 25.087424874033356, 121.53803349001359 25.087366852315316, 121.53802393779809 25.087340669665604, 121.53799493667888 25.087297833182514, 121.53796952760543 25.087262436258534, 121.5379469160428 25.087222602474437, 121.53792256437727 25.08713269825708, 121.53791044442488 25.087018093936567, 121.53790695026736 25.086985053699575, 121.53790367133901 25.086954048619926)"
7105,4153-JS-RCR-0024,第五類,http://210.69.23.171/MSIS/PDF/4153-JS-RCR-0024.pdf,"LINESTRING (121.53816758260062 25.087627612535204, 121.53817174864612 25.087626113290256, 121.538185070349 25.087623347544124, 121.53820158725948 25.087623540415716, 121.53823909599177 25.087629344770782, 121.53826045548081 25.087637419560846, 121.5382808496155 25.08764690621665, 121.53831182144444 25.08766769364948, 121.53834283992968 25.087694610912244, 121.53836198768892 25.087714682390274)"
